,Position,"Track Name",Artist,Streams,URL,data_chart
143,"Te Prometo",DENNIS,106221,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN,2020-12-14
144,"Supera - Ao Vivo","Marília Mendonça",105744,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz,2020-12-14
145,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",105648,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0,2020-12-14
146,"Break My Heart","Dua Lipa",104683,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020-12-14
147,"Cuidado Que Eu Te Supero","Yasmin Santos",104113,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz,2020-12-14
148,"Um Brinde pra Nós","Hungria Hip Hop",103930,https://open.spotify.com/track/2B7EEPMfJWOG7VWpCkBtZy,2020-12-14
149,"Último Beijo","Bruno & Marrone",103647,https://open.spotify.com/track/2pBEAodCImE4LgbKAG4bfz,2020-12-14
150,"Beijo das Galáxias","Eric Land",102107,https://open.spotify.com/track/4z1hlWTFVq9ftrcCxxvcwt,2020-12-14
151,Cabaré,"Dj Guuga",101604,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D,2020-12-14
152,Sagitário,Xamã,101164,https://open.spotify.com/track/0N0JNYiFx3xTyIWmnIVuV7,2020-12-14
153,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",101157,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe,2020-12-14
154,"Lose Control",MEDUZA,98784,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2020-12-14
155,Capricórnio,Xamã,98231,https://open.spotify.com/track/5mHhrEatZDAqEAbaWT3Fy0,2020-12-14
156,Señorita,"Shawn Mendes",97978,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020-12-14
157,"gold rush","Taylor Swift",97740,https://open.spotify.com/track/5BK0uqwY9DNfZ630STAEaq,2020-12-14
158,"Revoada do Tubarão","MC Ryan SP",97683,https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV,2020-12-14
159,"Cabeça Voando","Os Barões Da Pisadinha",97386,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol,2020-12-14
160,"A Pior Parte",Renno,97183,https://open.spotify.com/track/5It3UpCRrZM6SJTL8dIQOV,2020-12-14
161,"Ouvi Dizer",Melim,96371,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV,2020-12-14
162,"Sua Mãe Tá Nessa - Ao Vivo Em São Paulo / 2019","Lauana Prado",96333,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb,2020-12-14
163,"Só Você","Leo Santana",95899,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq,2020-12-14
164,Roxinho,"Vitor Fernandes",95666,https://open.spotify.com/track/0ItJvt7npJ3Mw9mefto5Sn,2020-12-14
165,"Rave Na Praia","MC Teteu",95570,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly,2020-12-14
166,"Eu Feat. Você",Melim,95259,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui,2020-12-14
167,"Meu talismã",IZA,95235,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX,2020-12-14
168,"Na Raba Toma Tapão",Niack,95041,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe,2020-12-14
169,"‘tis the damn season","Taylor Swift",94406,https://open.spotify.com/track/4GBkffrtA51p17JH35irGA,2020-12-14
170,Áries,Xamã,94088,https://open.spotify.com/track/3IxyL74g4BCYBhbSywR1Kb,2020-12-14
171,"Um Pedido","Hungria Hip Hop",93671,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1,2020-12-14
172,"Rain On Me (with Ariana Grande)","Lady Gaga",93390,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020-12-14
173,"Lembrei de Você","Tarcísio do Acordeon",93281,https://open.spotify.com/track/6jBAJd0HuERzQ7ejam5I35,2020-12-14
174,"Nem Guindaste","MC JottaPê",92917,https://open.spotify.com/track/7BImEFQe28sPY5AbIN2kqs,2020-12-14
175,"A Casa É Sua","Casa Worship",92850,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc,2020-12-14
176,"Meu Lado da História",Nandx710,92817,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh,2020-12-14
177,Uau!,"Costa Gold",92609,https://open.spotify.com/track/5jo4ocTfihMYTsq1Z4ze9h,2020-12-14
178,Saturno,BIN,92447,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX,2020-12-14
179,Gêmeos,Xamã,92341,https://open.spotify.com/track/05Xg88XWZQzx2EGZsepQTv,2020-12-14
180,Hb20,Tierry,91857,https://open.spotify.com/track/4cjowWOdLUKomiRwhWpRXJ,2020-12-14
181,"Bebe e Vem Me Procurar","Raí Saia Rodada",91677,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq,2020-12-14
182,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",90936,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO,2020-12-14
183,"Sentimento Seu Nenhum","DJ Lucas Beat",90777,https://open.spotify.com/track/74mDE76hPSE74NkqqJk4Ke,2020-12-14
184,"Os Mandrake Curte a Vida","MC Paulin da Capital",90632,https://open.spotify.com/track/5J1xChbEwiI3q371r7mDOg,2020-12-14
185,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",90566,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB,2020-12-14
186,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",90551,https://open.spotify.com/track/6qFTfWG7Hz3q9HxRpNVJo1,2020-12-14
187,Touro,Xamã,90408,https://open.spotify.com/track/5QfOC4NSsHBaeSl4cxyAH5,2020-12-14
188,Believer,"Imagine Dragons",90114,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2020-12-14
189,Girassol,"Priscilla Alcantara",89808,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj,2020-12-14
190,"Despedida De Casal","Gustavo Mioto",89504,https://open.spotify.com/track/0V4ZIBLOxq85pFQATKtItp,2020-12-14
191,Iluminado,Kawe,89061,https://open.spotify.com/track/3Y3LVTjdbZ35hGLhvYJxAq,2020-12-14
192,"Pra Você Guardei O Amor","Nando Reis",88948,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv,2020-12-14
193,Morena,"MC Paulin da Capital",88512,https://open.spotify.com/track/2W0VenqvlMW4c65YsxT5zu,2020-12-14
194,"Breaking Me",Topic,88470,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020-12-14
195,"Head & Heart (feat. MNEK)","Joel Corry",88031,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,2020-12-14
196,"tolerate it","Taylor Swift",87923,https://open.spotify.com/track/0PurA4JVJ8YQgSVopY8fn6,2020-12-14
197,"Vai Lá","Wesley Safadão",87719,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263,2020-12-14
198,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,87658,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020-12-14
199,"Adore You","Harry Styles",87584,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2020-12-14
200,"Você Nem É Tudo Isso","Marília Mendonça",87050,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuN,2020-12-14
1,"Amor ou o Litrão","Petter Ferraz",657544,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1,2020-12-15
2,"Recairei - Ao Vivo","Os Barões Da Pisadinha",595041,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP,2020-12-15
3,"Lance Individual","Jorge & Mateus",500465,https://open.spotify.com/track/7GLWWrk1YlkPYqJK3ynIA0,2020-12-15
4,"Investe Em Mim","Jonas Esticado",498175,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7,2020-12-15
5,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",477062,https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4,2020-12-15
6,"Ilusão (Cracolândia)","MC Hariel",472259,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif,2020-12-15
7,"Só Tem Eu","Zé Felipe",460479,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0,2020-12-15
8,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",446461,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs,2020-12-15
9,"Meia Noite (Você tem meu Whatsapp)","Tarcísio do Acordeon",431519,https://open.spotify.com/track/6CYMyZFlIc2huSOAHbmxnm,2020-12-15
10,"Figurinha - Ao Vivo","Douglas & Vinicius",411728,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE,2020-12-15
11,Rita,Tierry,389225,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG,2020-12-15
12,"Só Você","MC Rogerinho",387882,https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o,2020-12-15
13,"Cidade Inteira","Eric Land",385893,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF,2020-12-15
14,"Rainha da Favela",LUDMILLA,378400,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu,2020-12-15
15,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",353800,https://open.spotify.com/track/42P3wMiPfXQM93TYZotuPQ,2020-12-15
16,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",350300,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H,2020-12-15
17,Letícia,"Zé Vaqueiro",348790,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH,2020-12-15
18,"Quero Você do Jeito Que Quiser","Marília Mendonça",342857,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI,2020-12-15
19,"Amor e Fé - Acústico","Hungria Hip Hop",334671,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7,2020-12-15
20,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",321815,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO,2020-12-15
21,"Sogra - Ao Vivo",Dilsinho,317913,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi,2020-12-15
22,"Nem Doeu - Ao Vivo","Matheus & Kauan",315061,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl,2020-12-15
23,"Oh Juliana",Niack,314504,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt,2020-12-15
24,"Tá Rocheda","Os Barões Da Pisadinha",311929,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK,2020-12-15
25,"Amor da Despedida","Os Barões Da Pisadinha",306807,https://open.spotify.com/track/0WlmiIK5qFQ4dAB4mCA4sI,2020-12-15
26,Nêga,"Tarcísio do Acordeon",299159,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP,2020-12-15
27,"Volta por Baixo - Ao Vivo","Henrique & Juliano",298049,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO,2020-12-15
28,"Maçã Verde","MC Hariel",296763,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR,2020-12-15
29,"Me Gusta (with Cardi B & Myke Towers)",Anitta,274963,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE,2020-12-15
30,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",270860,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS,2020-12-15
31,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",267071,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom,2020-12-15
32,positions,"Ariana Grande",265127,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020-12-15
33,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",258504,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk,2020-12-15
34,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",253177,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA,2020-12-15
35,"Comprei um Lança","Mc Jacaré",253039,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ,2020-12-15
36,"Não Vai Embora",Dilsinho,251887,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd,2020-12-15
37,"Vai Ter Que Aguentar","Mc Don Juan",249298,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2,2020-12-15
38,"Desejando Eu (Ao Vivo)","Murilo Huff",248003,https://open.spotify.com/track/3056x1XkmICnQmji68rrft,2020-12-15
39,"Briga Feia - Ao Vivo","Henrique & Juliano",246131,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O,2020-12-15
40,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",241909,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt,2020-12-15
41,"Não Valeu","Wesley Safadão",240785,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud,2020-12-15
42,"Ele É Ele, Eu Sou Eu","Wesley Safadão",239352,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw,2020-12-15
43,"Blinding Lights","The Weeknd",237754,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020-12-15
44,"Máquina do Tempo",Matuê,229169,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8,2020-12-15
45,"Desce Pro Play (PA PA PA)","Mc Zaac",227505,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ,2020-12-15
46,"Viva Voz - Ao Vivo Em São Paulo / 2019","Lauana Prado",226033,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj,2020-12-15
47,"Espetinho - Ao Vivo","Gusttavo Lima",223416,https://open.spotify.com/track/1UF3sCkxXH4OE7ja83GRzj,2020-12-15
48,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",222775,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn,2020-12-15
49,"S de Saudade","Luíza & Maurílio",220187,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL,2020-12-15
50,"Romance Desapegado","Japinha Conde",219296,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4,2020-12-15
51,777-666,Matuê,213351,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn,2020-12-15
52,"Watermelon Sugar","Harry Styles",211635,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-12-15
53,Ranking,"Jorge & Mateus",205450,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS,2020-12-15
54,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",205176,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc,2020-12-15
55,"É Problema","Matheus & Kauan",204055,https://open.spotify.com/track/5gTgQBtNP08fUijxpEgmzF,2020-12-15
56,"Facas - Ao Vivo","Diego & Victor Hugo",201265,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa,2020-12-15
57,Deprê,"Marília Mendonça",192952,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd,2020-12-15
58,"Litrão - Ao Vivo Em Recife / 2020","Matheus & Kauan",192004,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh,2020-12-15
59,"Eu Tenho Medo","Zé Vaqueiro",187504,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA,2020-12-15
60,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",186294,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,2020-12-15
61,Escorpião,Xamã,186157,https://open.spotify.com/track/46AFlLXnzZHZBxq44rVnsM,2020-12-15
62,"Don't Start Now","Dua Lipa",186083,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-12-15
63,"Foi Pá Pum","Simone & Simaria",183495,https://open.spotify.com/track/6F7tttrdq7aUdxXVeo0nKp,2020-12-15
64,"Ele Não Tem","Jonas Esticado",182022,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD,2020-12-15
65,"Século 21","Leo Santana",181792,https://open.spotify.com/track/79Uf0vVa7HwWKSgdpTwtRm,2020-12-15
66,"se essa vida fosse um filme","GIULIA BE",180766,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0,2020-12-15
67,LARISSA,"PEDRO SAMPAIO",178480,https://open.spotify.com/track/1wowgtxmcxyIDGkQ8S28gL,2020-12-15
68,willow,"Taylor Swift",175643,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D,2020-12-15
69,"Despedida - Ao Vivo","Wesley Safadão",174935,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg,2020-12-15
70,"Seu Beijo Joga Sujo","Avine Vinny",173694,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV,2020-12-15
71,"Deus é por nós","MC Marks",171096,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ,2020-12-15
72,"Manda Áudio","Di Propósito",170669,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84,2020-12-15
73,"menina solta","GIULIA BE",169322,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1,2020-12-15
74,Leão,Xamã,168955,https://open.spotify.com/track/6MKxhmCHZ9hungkk20LlDe,2020-12-15
75,Hackearam-Me,Tierry,165623,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo,2020-12-15
76,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",164807,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv,2020-12-15
77,"WAP (feat. Megan Thee Stallion)","Cardi B",163482,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-12-15
78,"Vingadora - Ao Vivo","Gusttavo Lima",160624,https://open.spotify.com/track/0vjQN0F7VjLSiw49em2hq1,2020-12-15
79,"Marília Mendonça",BIN,157151,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF,2020-12-15
80,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",155247,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt,2020-12-15
81,"É Só Botada","MC Levin",154795,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu,2020-12-15
82,"Prisoner (feat. Dua Lipa)","Miley Cyrus",153522,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,2020-12-15
83,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",152192,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu,2020-12-15
84,Bandida,"Pabllo Vittar",151770,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9,2020-12-15
85,Câncer,Xamã,151640,https://open.spotify.com/track/36AiD0aoskjMWeWCvAwTSw,2020-12-15
86,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS & Makalo)","DJ Matt D",151556,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb,2020-12-15
87,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",150734,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6,2020-12-15
88,"Café e Amor - Ao Vivo","Gusttavo Lima",150063,https://open.spotify.com/track/7benotyTvLY2vUsDKtxbiA,2020-12-15
89,"Faz a Pose","MC Teteu",149075,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4,2020-12-15
90,"Pode Sumir","Luíza & Maurílio",148810,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY,2020-12-15
91,"Don't Say Goodbye (feat. Tove Lo)",Alok,148265,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq,2020-12-15
92,"Roses - Imanbek Remix","SAINt JHN",148113,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb,2020-12-15
93,"Mood (feat. iann dior)",24kGoldn,147240,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-12-15
94,"ALÔ AMBEV - funk remix","DJ Lucas Beat",145493,https://open.spotify.com/track/4yD8WmB9NJVz1qYLD98iS1,2020-12-15
95,"Pipa Voada (feat. Emicida)",Rashid,145395,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi,2020-12-15
96,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",143849,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,2020-12-15
97,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",143290,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX,2020-12-15
98,"Esses Vícios","Zé Neto & Cristiano",143154,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4,2020-12-15
99,"Deve ser horrível dormir sem mim","Manu Gavassi",142710,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j,2020-12-15
100,"Libera Ela - Ao Vivo","Maiara & Maraisa",142505,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql,2020-12-15
101,"Graveto - Ao Vivo","Marília Mendonça",142330,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o,2020-12-15
102,TOMA,"Luísa Sonza",140520,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg,2020-12-15
103,Dynamite,BTS,139975,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,2020-12-15
104,"Party On My Own (feat. FAULHABER)",Alok,139323,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl,2020-12-15
105,BRABA,"Luísa Sonza",137014,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg,2020-12-15
106,"Eu vou tirar você do cabaré","Israell Muniz",134857,https://open.spotify.com/track/3yBOCItZQIjGV0PT5UJCeS,2020-12-15
107,"Kenny G",Matuê,133966,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW,2020-12-15
108,Capricórnio,Xamã,133033,https://open.spotify.com/track/5mHhrEatZDAqEAbaWT3Fy0,2020-12-15
109,Sagitário,Xamã,132631,https://open.spotify.com/track/0N0JNYiFx3xTyIWmnIVuV7,2020-12-15
110,Talarica,"Rennan da Penha",131371,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2,2020-12-15
111,"Dance Monkey","Tones And I",131198,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-12-15
112,34+35,"Ariana Grande",129436,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,2020-12-15
113,"Cheirosa - Ao Vivo","Jorge & Mateus",127548,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da,2020-12-15
114,Flores,Vitão,127481,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl,2020-12-15
115,"Tá Faltando Eu","Luan Estilizado",126264,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q,2020-12-15
116,"Linda Demais","Roupa Nova",125608,https://open.spotify.com/track/5VMNUUiQ5FgS3wCTG8uy0F,2020-12-15
117,"Amor de Fim de Noite",Orochi,125332,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J,2020-12-15
118,Áries,Xamã,124024,https://open.spotify.com/track/3IxyL74g4BCYBhbSywR1Kb,2020-12-15
119,inesquecível,"GIULIA BE",123836,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh,2020-12-15
120,"É Sal",Matuê,123794,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5,2020-12-15
121,"Meu Abrigo",Melim,123712,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe,2020-12-15
122,"Therefore I Am","Billie Eilish",123631,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,2020-12-15
123,Gêmeos,Xamã,120894,https://open.spotify.com/track/05Xg88XWZQzx2EGZsepQTv,2020-12-15
124,Touro,Xamã,120554,https://open.spotify.com/track/5QfOC4NSsHBaeSl4cxyAH5,2020-12-15
125,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",119383,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr,2020-12-15
126,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",119175,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,2020-12-15
127,"Mentira - Ao Vivo","Felipe Araújo",118271,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1,2020-12-15
128,Privilégio,"MC Luan da BS",118013,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF,2020-12-15
129,Avançada,"MC Kevinho",117634,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1,2020-12-15
130,"Tudo Aconteceu","MC Du Black",117324,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo,2020-12-15
131,"Saudade Sua","Gusttavo Lima",116032,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi,2020-12-15
132,"Então Toma - Ao Vivo","Matheus & Kauan",114314,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j,2020-12-15
133,Libra,Xamã,114214,https://open.spotify.com/track/4bbnjtcuMyojxMOIt4QeEr,2020-12-15
134,"Deixa (feat. Ana Gabriela)",Lagum,114149,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp,2020-12-15
135,"Meia Noite","Zé Vaqueiro",113929,https://open.spotify.com/track/2ylAocQwOgzelMbW9KJL56,2020-12-15
136,"Alive (It Feels Like)",Alok,112770,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ,2020-12-15
137,Confidencial,"Wesley Safadão",112745,https://open.spotify.com/track/767WBxhrD8kRfJ4cYZQO9G,2020-12-15
138,"Senta no Fazendeiro","Mc Jacaré",112649,https://open.spotify.com/track/1wsL4Lgoo27ETnLt6svbnT,2020-12-15
139,Dona,"Roupa Nova",112168,https://open.spotify.com/track/4Bd8jSFBXHC1K7JAKW9Ojm,2020-12-15
140,Pupila,ANAVITÓRIA,111550,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk,2020-12-15
141,"Someone You Loved","Lewis Capaldi",111536,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-12-15
142,"Piece Of Your Heart - Alok Remix",MEDUZA,111377,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW,2020-12-15
143,Separei,"MC WM",110400,https://open.spotify.com/track/16uUeKOV7m51Vlx9oUIEvE,2020-12-15
144,"On & On",Alok,109719,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat,2020-12-15
145,"Último Beijo","Bruno & Marrone",109556,https://open.spotify.com/track/2pBEAodCImE4LgbKAG4bfz,2020-12-15
146,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",109498,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0,2020-12-15
147,"Cuidado Que Eu Te Supero","Yasmin Santos",108732,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz,2020-12-15
148,"Break My Heart","Dua Lipa",108215,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020-12-15
149,"Supera - Ao Vivo","Marília Mendonça",107425,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz,2020-12-15
150,Virgem,Xamã,107225,https://open.spotify.com/track/2tXtXA0WTko7gXu16a4RtV,2020-12-15
151,"Quase uma Semana",BIN,106977,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih,2020-12-15
